Subnum,nowblock,nowblocktype,nowtrial,ind_up_color,test_color,testspeed,keypress,opposite_to_ind_response,RT,sospeed
1,1,1,1,0,0,-2.00E-01,0,0,9.948,2
1,1,1,2,0,1,-4.00E-01,1,0,1.871,5
1,1,1,3,0,1,4.00E-01,1,0,1.038,1
1,1,1,4,0,0,2.00E-01,1,1,1.017,4
1,1,1,5,0,1,-2.00E-01,1,0,1.251,4
1,1,1,6,0,1,0,1,0,1.276,3
1,1,1,7,0,0,-2.00E-01,1,1,2.491,2
1,1,1,8,0,0,0,1,1,1.841,3
1,1,1,9,0,0,2.00E-01,1,1,2.115,4
1,1,1,10,0,1,2.00E-01,0,1,1.56,2
1,1,1,11,0,1,-4.00E-01,1,0,1.149,5
1,1,1,12,0,0,-4.00E-01,1,1,0.962,1
1,1,1,13,0,1,-2.00E-01,1,0,1.614,4
1,1,1,14,0,1,0,0,1,1.24,3
1,1,1,15,0,1,2.00E-01,1,0,0.826,2
1,1,1,16,0,0,-2.00E-01,1,1,0.666,2
1,1,1,17,0,0,2.00E-01,1,1,1.14,4
1,1,1,18,0,0,4.00E-01,1,1,0.624,5
1,1,1,19,0,1,0,1,0,1.509,3
1,1,1,20,0,0,4.00E-01,1,1,0.627,5
1,1,1,21,0,1,-4.00E-01,1,0,0.956,5
1,1,1,22,0,0,-4.00E-01,1,1,0.778,1
1,1,1,23,0,1,0,1,0,0.726,3
1,1,1,24,0,1,4.00E-01,1,0,0.773,1
1,1,1,25,0,0,-2.00E-01,1,1,1.096,2
1,1,1,26,0,0,-4.00E-01,0,0,0.928,1
1,1,1,27,0,0,-4.00E-01,1,1,1.03,1
1,1,1,28,0,1,-2.00E-01,0,1,1.511,4
1,1,1,29,0,0,0,0,0,1.413,3
1,1,1,30,0,0,0,1,1,1.416,3
1,1,1,31,0,1,2.00E-01,1,0,1.314,2
1,1,1,32,0,0,4.00E-01,1,1,0.761,5
1,1,1,33,0,0,2.00E-01,1,1,0.702,4
1,1,1,34,0,0,4.00E-01,1,1,0.556,5
1,1,1,35,0,1,4.00E-01,1,0,1.538,1
1,1,1,36,0,1,-2.00E-01,0,1,0.686,4
1,1,1,37,0,1,4.00E-01,1,0,0.734,1
1,1,1,38,0,1,2.00E-01,1,0,0.659,2
1,1,1,39,0,1,-4.00E-01,1,0,1.285,5
1,1,1,40,0,0,0,0,0,0.973,3
1,2,2,1,1,0,-2.00E-01,1,0,0.918,4
1,2,2,2,1,1,4.00E-01,0,0,1.356,5
1,2,2,3,1,1,4.00E-01,1,1,0.68,5
1,2,2,4,1,0,4.00E-01,1,0,1.056,1
1,2,2,5,1,1,-4.00E-01,0,0,0.689,1
1,2,2,6,1,0,2.00E-01,1,0,0.632,2
1,2,2,7,1,0,-4.00E-01,0,1,0.578,5
1,2,2,8,1,1,2.00E-01,1,1,0.503,4
1,2,2,9,1,1,-4.00E-01,0,0,0.557,1
1,2,2,10,1,0,2.00E-01,0,1,0.891,2
1,2,2,11,1,0,-2.00E-01,0,1,0.659,4
1,2,2,12,1,0,-4.00E-01,1,0,1.612,5
1,2,2,13,1,1,0,0,0,0.758,3
1,2,2,14,1,1,2.00E-01,1,1,0.547,4
1,2,2,15,1,1,2.00E-01,1,1,0.544,4
1,2,2,16,1,0,0,1,0,0.55,3
1,2,2,17,1,1,-2.00E-01,0,0,0.54,2
1,2,2,18,1,0,4.00E-01,1,0,0.457,1
1,2,2,19,1,1,2.00E-01,1,1,0.498,4
1,2,2,20,1,1,-4.00E-01,0,0,0.514,1
1,2,2,21,1,0,0,0,1,0.824,3
1,2,2,22,1,0,-2.00E-01,0,1,0.554,4
1,2,2,23,1,0,0,1,0,0.696,3
1,2,2,24,1,1,-2.00E-01,0,0,0.528,2
1,2,2,25,1,1,0,0,0,0.678,3
1,2,2,26,1,1,4.00E-01,1,1,0.702,5
1,2,2,27,1,1,-4.00E-01,0,0,0.541,1
1,2,2,28,1,0,-2.00E-01,0,1,0.899,4
1,2,2,29,1,0,2.00E-01,1,0,0.514,2
1,2,2,30,1,0,4.00E-01,1,0,0.633,1
1,2,2,31,1,0,4.00E-01,1,0,0.499,1
1,2,2,32,1,0,2.00E-01,1,0,0.498,2
1,2,2,33,1,1,0,1,1,0.681,3
1,2,2,34,1,1,4.00E-01,1,1,0.385,5
1,2,2,35,1,1,-2.00E-01,1,1,0.797,2
1,2,2,36,1,0,0,1,0,1.016,3
1,2,2,37,1,1,0,0,0,1.866,3
1,2,2,38,1,0,-4.00E-01,0,1,0.689,5
1,2,2,39,1,1,-2.00E-01,0,0,0.688,2
1,2,2,40,1,0,-4.00E-01,1,0,1.102,5
1,3,1,1,0,0,-2.00E-01,1,1,0.943,2
1,3,1,2,0,0,-4.00E-01,0,0,0.684,1
1,3,1,3,0,0,0,1,1,0.523,3
1,3,1,4,0,1,-4.00E-01,1,0,1.203,5
1,3,1,5,0,0,-2.00E-01,1,1,0.621,2
1,3,1,6,0,0,-4.00E-01,1,1,0.56,1
1,3,1,7,0,0,0,1,1,0.557,3
1,3,1,8,0,1,2.00E-01,1,0,0.681,2
1,3,1,9,0,1,-4.00E-01,1,0,0.666,5
1,3,1,10,0,1,0,1,0,0.523,3
1,3,1,11,0,0,2.00E-01,1,1,0.473,4
1,3,1,12,0,0,0,1,1,0.482,3
1,3,1,13,0,1,2.00E-01,1,0,0.704,2
1,3,1,14,0,1,-2.00E-01,1,0,0.609,4
1,3,1,15,0,1,0,1,0,0.684,3
1,3,1,16,0,1,2.00E-01,1,0,0.532,2
1,3,1,17,0,1,-2.00E-01,1,0,1.8,4
1,3,1,18,0,0,4.00E-01,1,1,0.604,5
1,3,1,19,0,1,-4.00E-01,1,0,0.951,5
1,3,1,20,0,0,2.00E-01,1,1,0.564,4
1,3,1,21,0,1,4.00E-01,1,0,0.639,1
1,3,1,22,0,0,0,1,1,0.842,3
1,3,1,23,0,0,-4.00E-01,0,0,1.507,1
1,3,1,24,0,1,4.00E-01,1,0,0.658,1
1,3,1,25,0,0,4.00E-01,1,1,0.564,5
1,3,1,26,0,1,-4.00E-01,1,0,2.152,5
1,3,1,27,0,0,4.00E-01,1,1,0.612,5
1,3,1,28,0,1,4.00E-01,1,0,0.431,1
1,3,1,29,0,1,-2.00E-01,0,1,0.905,4
1,3,1,30,0,0,-2.00E-01,1,1,0.656,2
1,3,1,31,0,1,-2.00E-01,1,0,1.649,4
1,3,1,32,0,0,-2.00E-01,0,0,0.818,2
1,3,1,33,0,0,4.00E-01,1,1,0.58,5
1,3,1,34,0,1,2.00E-01,1,0,0.488,2
1,3,1,35,0,1,4.00E-01,1,0,0.52,1
1,3,1,36,0,1,0,0,1,0.974,3
1,3,1,37,0,0,2.00E-01,1,1,0.483,4
1,3,1,38,0,1,0,1,0,0.931,3
1,3,1,39,0,0,2.00E-01,1,1,0.487,4
1,3,1,40,0,0,-4.00E-01,1,1,0.841,1
1,4,1,1,0,1,2.00E-01,1,0,0.868,2
1,4,1,2,0,0,-4.00E-01,1,1,1.069,1
1,4,1,3,0,1,-4.00E-01,1,0,0.733,5
1,4,1,4,0,0,0,0,0,1.475,3
1,4,1,5,0,0,-4.00E-01,0,0,0.802,1
1,4,1,6,0,0,-4.00E-01,0,0,1.381,1
1,4,1,7,0,1,-2.00E-01,1,0,1.024,4
1,4,1,8,0,1,0,1,0,0.979,3
1,4,1,9,0,0,2.00E-01,1,1,0.783,4
1,4,1,10,0,0,0,1,1,0.539,3
1,4,1,11,0,1,4.00E-01,1,0,0.553,1
1,4,1,12,0,0,4.00E-01,0,0,0.902,5
1,4,1,13,0,0,-4.00E-01,1,1,0.765,1
1,4,1,14,0,1,0,1,0,0.809,3
1,4,1,15,0,1,4.00E-01,1,0,0.756,1
1,4,1,16,0,1,2.00E-01,1,0,1.465,2
1,4,1,17,0,1,-2.00E-01,1,0,0.801,4
1,4,1,18,0,0,4.00E-01,1,1,1.043,5
1,4,1,19,0,1,-4.00E-01,0,1,0.933,5
1,4,1,20,0,0,-2.00E-01,1,1,0.699,2
1,4,1,21,0,1,2.00E-01,1,0,0.786,2
1,4,1,22,0,1,-2.00E-01,0,1,1.382,4
1,4,1,23,0,1,0,1,0,0.857,3
1,4,1,24,0,0,4.00E-01,1,1,0.682,5
1,4,1,25,0,0,-2.00E-01,1,1,0.777,2
1,4,1,26,0,0,0,1,1,0.63,3
1,4,1,27,0,1,2.00E-01,1,0,0.816,2
1,4,1,28,0,0,0,0,0,1.201,3
1,4,1,29,0,0,-2.00E-01,1,1,0.717,2
1,4,1,30,0,0,2.00E-01,1,1,0.61,4
1,4,1,31,0,0,-2.00E-01,0,0,1.053,2
1,4,1,32,0,1,-2.00E-01,1,0,2.415,4
1,4,1,33,0,1,0,0,1,1.32,3
1,4,1,34,0,0,4.00E-01,1,1,0.67,5
1,4,1,35,0,1,4.00E-01,1,0,0.662,1
1,4,1,36,0,0,2.00E-01,1,1,0.72,4
1,4,1,37,0,1,4.00E-01,1,0,0.582,1
1,4,1,38,0,1,-4.00E-01,0,1,1.018,5
1,4,1,39,0,1,-4.00E-01,1,0,0.884,5
1,4,1,40,0,0,2.00E-01,1,1,0.659,4
1,5,2,1,1,0,4.00E-01,1,0,5.239,1
1,5,2,2,1,1,-2.00E-01,0,0,1.253,2
1,5,2,3,1,0,0,0,1,1.429,3
1,5,2,4,1,1,-4.00E-01,0,0,1.423,1
1,5,2,5,1,0,0,1,0,0.649,3
1,5,2,6,1,0,2.00E-01,1,0,0.666,2
1,5,2,7,1,1,-2.00E-01,0,0,0.931,2
1,5,2,8,1,1,0,0,0,0.743,3
1,5,2,9,1,1,-4.00E-01,0,0,0.606,1
1,5,2,10,1,1,0,0,0,0.584,3
1,5,2,11,1,1,2.00E-01,0,0,1.155,4
1,5,2,12,1,1,4.00E-01,1,1,1.986,5
1,5,2,13,1,0,0,0,1,0.804,3
1,5,2,14,1,0,2.00E-01,1,0,0.943,2
1,5,2,15,1,0,2.00E-01,1,0,1.125,2
1,5,2,16,1,1,2.00E-01,0,0,0.995,4
1,5,2,17,1,0,4.00E-01,0,1,1.822,1
1,5,2,18,1,1,4.00E-01,1,1,1.328,5
1,5,2,19,1,1,-2.00E-01,1,1,1.542,2
1,5,2,20,1,1,2.00E-01,0,0,0.907,4
1,5,2,21,1,1,0,0,0,0.786,3
1,5,2,22,1,1,4.00E-01,1,1,1.229,5
1,5,2,23,1,0,-2.00E-01,1,0,0.712,4
1,5,2,24,1,0,-4.00E-01,0,1,0.839,5
1,5,2,25,1,0,0,1,0,0.96,3
1,5,2,26,1,0,-4.00E-01,1,0,0.653,5
1,5,2,27,1,0,2.00E-01,1,0,1.782,2
1,5,2,28,1,1,-4.00E-01,0,0,0.746,1
1,5,2,29,1,0,4.00E-01,0,1,0.743,1
1,5,2,30,1,0,-4.00E-01,0,1,1.125,5
1,5,2,31,1,0,-4.00E-01,0,1,0.659,5
1,5,2,32,1,1,-2.00E-01,0,0,1.092,2
1,5,2,33,1,0,-2.00E-01,0,1,0.852,4
1,5,2,34,1,0,-2.00E-01,0,1,0.789,4
1,5,2,35,1,1,2.00E-01,1,1,1.168,4
1,5,2,36,1,0,4.00E-01,0,1,0.587,1
1,5,2,37,1,1,-4.00E-01,0,0,0.449,1
1,5,2,38,1,0,-2.00E-01,0,1,0.61,4
1,5,2,39,1,1,0,0,0,1.365,3
1,5,2,40,1,1,4.00E-01,0,0,1,5
1,6,1,1,0,1,0,1,0,1.812,3
1,6,1,2,0,0,-4.00E-01,0,0,1.085,1
1,6,1,3,0,0,-4.00E-01,0,0,0.613,1
1,6,1,4,0,1,4.00E-01,1,0,0.767,1
1,6,1,5,0,1,-4.00E-01,0,1,0.7,5
1,6,1,6,0,0,-2.00E-01,1,1,0.795,2
1,6,1,7,0,0,-4.00E-01,0,0,1.303,1
1,6,1,8,0,1,0,1,0,0.849,3
1,6,1,9,0,1,2.00E-01,1,0,0.626,2
1,6,1,10,0,1,-4.00E-01,1,0,1.742,5
1,6,1,11,0,0,-2.00E-01,0,0,0.603,2
1,6,1,12,0,1,-2.00E-01,0,1,1.422,4
1,6,1,13,0,1,-4.00E-01,0,1,0.64,5
1,6,1,14,0,1,4.00E-01,1,0,1.202,1
1,6,1,15,0,0,2.00E-01,1,1,2.149,4
1,6,1,16,0,0,4.00E-01,1,1,0.536,5
1,6,1,17,0,1,4.00E-01,1,0,0.726,1
1,6,1,18,0,1,2.00E-01,1,0,0.616,2
1,6,1,19,0,0,0,1,1,0.69,3
1,6,1,20,0,0,4.00E-01,1,1,0.642,5
1,6,1,21,0,0,4.00E-01,1,1,1.867,5
1,6,1,22,0,0,0,1,1,0.619,3
1,6,1,23,0,1,-2.00E-01,1,0,0.469,4
1,6,1,24,0,0,2.00E-01,1,1,0.813,4
1,6,1,25,0,0,2.00E-01,1,1,0.584,4
1,6,1,26,0,1,2.00E-01,1,0,0.556,2
1,6,1,27,0,0,2.00E-01,1,1,1.536,4
1,6,1,28,0,1,0,1,0,0.685,3
1,6,1,29,0,1,0,0,1,1.454,3
1,6,1,30,0,0,4.00E-01,1,1,0.662,5
1,6,1,31,0,0,-2.00E-01,1,1,1.312,2
1,6,1,32,0,0,0,1,1,0.583,3
1,6,1,33,0,1,4.00E-01,1,0,0.874,1
1,6,1,34,0,1,2.00E-01,1,0,0.699,2
1,6,1,35,0,1,-2.00E-01,1,0,0.657,4
1,6,1,36,0,0,-4.00E-01,1,1,0.779,1
1,6,1,37,0,0,0,0,0,1.31,3
1,6,1,38,0,1,-2.00E-01,1,0,0.646,4
1,6,1,39,0,1,-4.00E-01,1,0,0.672,5
1,6,1,40,0,0,-2.00E-01,1,1,0.656,2
1,7,2,1,1,1,-2.00E-01,1,1,0.869,2
1,7,2,2,1,1,-2.00E-01,1,1,0.773,2
1,7,2,3,1,0,4.00E-01,1,0,0.546,1
1,7,2,4,1,1,0,1,1,0.919,3
1,7,2,5,1,0,2.00E-01,0,1,1.214,2
1,7,2,6,1,1,-2.00E-01,1,1,2.272,2
1,7,2,7,1,1,-4.00E-01,1,1,0.806,1
1,7,2,8,1,1,2.00E-01,1,1,0.745,4
1,7,2,9,1,0,-4.00E-01,0,1,0.791,5
1,7,2,10,1,1,-4.00E-01,0,0,0.587,1
1,7,2,11,1,0,4.00E-01,1,0,0.767,1
1,7,2,12,1,0,0,0,1,0.683,3
1,7,2,13,1,1,-4.00E-01,0,0,0.818,1
1,7,2,14,1,1,4.00E-01,1,1,0.677,5
1,7,2,15,1,0,-2.00E-01,0,1,0.749,4
1,7,2,16,1,1,2.00E-01,1,1,1.025,4
1,7,2,17,1,1,0,1,1,0.98,3
1,7,2,18,1,0,4.00E-01,1,0,0.56,1
1,7,2,19,1,0,0,0,1,0.94,3
1,7,2,20,1,1,4.00E-01,1,1,0.675,5
1,7,2,21,1,0,2.00E-01,0,1,1.219,2
1,7,2,22,1,0,-4.00E-01,0,1,0.557,5
1,7,2,23,1,0,2.00E-01,0,1,0.457,2
1,7,2,24,1,0,-4.00E-01,0,1,0.46,5
1,7,2,25,1,0,-4.00E-01,0,1,0.492,5
1,7,2,26,1,1,0,0,0,0.501,3
1,7,2,27,1,1,2.00E-01,1,1,0.836,4
1,7,2,28,1,1,0,1,1,1.43,3
1,7,2,29,1,0,0,0,1,1.695,3
1,7,2,30,1,0,-2.00E-01,1,0,0.614,4
1,7,2,31,1,1,4.00E-01,1,1,1.249,5
1,7,2,32,1,0,4.00E-01,1,0,0.626,1
1,7,2,33,1,0,-2.00E-01,0,1,0.915,4
1,7,2,34,1,1,-4.00E-01,1,1,0.771,1
1,7,2,35,1,0,0,0,1,1.232,3
1,7,2,36,1,0,-2.00E-01,0,1,0.64,4
1,7,2,37,1,1,4.00E-01,1,1,0.778,5
1,7,2,38,1,1,2.00E-01,0,0,0.695,4
1,7,2,39,1,1,-2.00E-01,0,0,0.39,2
1,7,2,40,1,0,2.00E-01,1,0,0.569,2
1,8,2,1,1,1,4.00E-01,1,1,0.8,5
1,8,2,2,1,0,0,1,0,0.706,3
1,8,2,3,1,1,0,0,0,0.41,3
1,8,2,4,1,0,0,0,1,0.652,3
1,8,2,5,1,0,4.00E-01,1,0,0.606,1
1,8,2,6,1,1,-2.00E-01,0,0,0.458,2
1,8,2,7,1,0,-4.00E-01,0,1,0.475,5
1,8,2,8,1,1,4.00E-01,0,0,0.724,5
1,8,2,9,1,0,-2.00E-01,0,1,0.411,4
1,8,2,10,1,0,4.00E-01,0,1,0.629,1
1,8,2,11,1,1,2.00E-01,1,1,1.208,4
1,8,2,12,1,0,4.00E-01,1,0,0.602,1
1,8,2,13,1,0,2.00E-01,0,1,0.692,2
1,8,2,14,1,1,0,1,1,1.109,3
1,8,2,15,1,0,-2.00E-01,0,1,0.596,4
1,8,2,16,1,1,-4.00E-01,0,0,0.592,1
1,8,2,17,1,0,2.00E-01,0,1,0.596,2
1,8,2,18,1,0,-4.00E-01,0,1,0.432,5
1,8,2,19,1,1,0,0,0,0.474,3
1,8,2,20,1,0,4.00E-01,1,0,0.618,1
1,8,2,21,1,0,2.00E-01,1,0,0.509,2
1,8,2,22,1,0,2.00E-01,0,1,0.66,2
1,8,2,23,1,1,4.00E-01,1,1,0.509,5
1,8,2,24,1,1,2.00E-01,0,0,0.436,4
1,8,2,25,1,0,0,0,1,0.83,3
1,8,2,26,1,0,0,0,1,0.488,3
1,8,2,27,1,1,4.00E-01,1,1,0.584,5
1,8,2,28,1,1,-4.00E-01,0,0,0.404,1
1,8,2,29,1,1,0,1,1,0.536,3
1,8,2,30,1,1,-4.00E-01,0,0,0.387,1
1,8,2,31,1,0,-4.00E-01,0,1,0.448,5
1,8,2,32,1,0,-4.00E-01,0,1,0.418,5
1,8,2,33,1,1,-2.00E-01,0,0,0.443,2
1,8,2,34,1,1,2.00E-01,1,1,0.846,4
1,8,2,35,1,0,-2.00E-01,1,0,0.536,4
1,8,2,36,1,1,2.00E-01,1,1,1.158,4
1,8,2,37,1,1,-2.00E-01,0,0,0.554,2
1,8,2,38,1,1,-2.00E-01,0,0,0.887,2
1,8,2,39,1,1,-4.00E-01,0,0,0.415,1
1,8,2,40,1,0,-2.00E-01,0,1,0.665,4
1,9,1,1,0,0,-2.00E-01,1,1,2.315,2
1,9,1,2,0,0,2.00E-01,1,1,0.721,4
1,9,1,3,0,1,0,1,0,0.727,3
1,9,1,4,0,0,-4.00E-01,1,1,1.254,1
1,9,1,5,0,0,-2.00E-01,1,1,0.75,2
1,9,1,6,0,0,-4.00E-01,0,0,0.587,1
1,9,1,7,0,0,4.00E-01,1,1,0.495,5
1,9,1,8,0,1,-4.00E-01,0,1,0.463,5
1,9,1,9,0,1,-2.00E-01,0,1,0.688,4
1,9,1,10,0,0,0,1,1,0.592,3
1,9,1,11,0,1,2.00E-01,1,0,0.628,2
1,9,1,12,0,0,0,1,1,0.631,3
1,9,1,13,0,1,-4.00E-01,1,0,0.624,5
1,9,1,14,0,0,-4.00E-01,1,1,0.539,1
1,9,1,15,0,1,-2.00E-01,1,0,0.457,4
1,9,1,16,0,0,-2.00E-01,1,1,1.01,2
1,9,1,17,0,1,-2.00E-01,1,0,0.605,4
1,9,1,18,0,1,2.00E-01,1,0,0.648,2
1,9,1,19,0,0,2.00E-01,1,1,0.56,4
1,9,1,20,0,1,-4.00E-01,0,1,0.982,5
1,9,1,21,0,0,4.00E-01,1,1,0.434,5
1,9,1,22,0,1,4.00E-01,1,0,0.571,1
1,9,1,23,0,1,4.00E-01,1,0,0.44,1
1,9,1,24,0,0,2.00E-01,1,1,0.698,4
1,9,1,25,0,0,4.00E-01,1,1,0.442,5
1,9,1,26,0,1,-2.00E-01,1,0,0.812,4
1,9,1,27,0,0,0,1,1,0.511,3
1,9,1,28,0,1,0,1,0,0.494,3
1,9,1,29,0,1,4.00E-01,1,0,0.412,1
1,9,1,30,0,0,0,1,1,0.434,3
1,9,1,31,0,0,4.00E-01,1,1,0.466,5
1,9,1,32,0,1,4.00E-01,1,0,0.411,1
1,9,1,33,0,1,2.00E-01,1,0,0.51,2
1,9,1,34,0,1,-4.00E-01,0,1,0.55,5
1,9,1,35,0,1,0,1,0,0.523,3
1,9,1,36,0,1,0,1,0,0.481,3
1,9,1,37,0,0,-4.00E-01,0,0,0.761,1
1,9,1,38,0,0,-2.00E-01,0,0,0.653,2
1,9,1,39,0,0,2.00E-01,1,1,0.423,4
1,9,1,40,0,1,2.00E-01,1,0,0.378,2
1,10,1,1,0,0,2.00E-01,0,0,2.484,4
1,10,1,2,0,1,2.00E-01,1,0,1.241,2
1,10,1,3,0,1,-4.00E-01,0,1,0.482,5
1,10,1,4,0,0,4.00E-01,1,1,0.595,5
1,10,1,5,0,1,-2.00E-01,0,1,0.663,4
1,10,1,6,0,0,0,0,0,0.584,3
1,10,1,7,0,0,0,1,1,1.261,3
1,10,1,8,0,1,0,0,1,0.54,3
1,10,1,9,0,0,-4.00E-01,0,0,0.602,1
1,10,1,10,0,0,-2.00E-01,0,0,1.941,2
1,10,1,11,0,0,4.00E-01,1,1,0.602,5
1,10,1,12,0,1,-4.00E-01,0,1,0.493,5
1,10,1,13,0,1,0,1,0,0.837,3
1,10,1,14,0,1,2.00E-01,1,0,0.935,2
1,10,1,15,0,0,0,0,0,0.764,3
1,10,1,16,0,0,-4.00E-01,0,0,0.545,1
1,10,1,17,0,1,2.00E-01,1,0,0.591,2
1,10,1,18,0,1,-2.00E-01,0,1,0.683,4
1,10,1,19,0,1,0,1,0,1.29,3
1,10,1,20,0,0,-2.00E-01,0,0,0.793,2
1,10,1,21,0,1,-2.00E-01,0,1,0.613,4
1,10,1,22,0,0,4.00E-01,1,1,0.568,5
1,10,1,23,0,0,4.00E-01,1,1,0.524,5
1,10,1,24,0,0,0,1,1,0.563,3
1,10,1,25,0,1,4.00E-01,1,0,0.694,1
1,10,1,26,0,1,-2.00E-01,0,1,0.671,4
1,10,1,27,0,1,4.00E-01,1,0,0.416,1
1,10,1,28,0,0,2.00E-01,1,1,0.474,4
1,10,1,29,0,0,-2.00E-01,1,1,0.65,2
1,10,1,30,0,0,-2.00E-01,1,1,0.564,2
1,10,1,31,0,1,-4.00E-01,0,1,0.808,5
1,10,1,32,0,1,0,0,1,0.812,3
1,10,1,33,0,1,-4.00E-01,0,1,0.542,5
1,10,1,34,0,0,-4.00E-01,0,0,0.403,1
1,10,1,35,0,1,2.00E-01,1,0,0.568,2
1,10,1,36,0,0,2.00E-01,1,1,0.589,4
1,10,1,37,0,0,2.00E-01,1,1,0.752,4
1,10,1,38,0,0,-4.00E-01,0,0,0.445,1
1,10,1,39,0,1,4.00E-01,1,0,0.439,1
1,10,1,40,0,1,4.00E-01,1,0,0.424,1
1,11,2,1,1,0,0,0,1,2.285,3
1,11,2,2,1,0,-2.00E-01,0,1,1.612,4
1,11,2,3,1,0,4.00E-01,0,1,2.886,1
1,11,2,4,1,1,4.00E-01,1,1,1.123,5
1,11,2,5,1,0,4.00E-01,1,0,0.593,1
1,11,2,6,1,0,0,1,0,0.854,3
1,11,2,7,1,0,2.00E-01,1,0,0.639,2
1,11,2,8,1,1,-2.00E-01,0,0,1.392,2
1,11,2,9,1,0,2.00E-01,1,0,0.532,2
1,11,2,10,1,1,-2.00E-01,0,0,0.561,2
1,11,2,11,1,0,2.00E-01,1,0,0.879,2
1,11,2,12,1,1,0,0,0,0.414,3
1,11,2,13,1,1,4.00E-01,1,1,0.506,5
1,11,2,14,1,1,4.00E-01,1,1,0.545,5
1,11,2,15,1,0,0,0,1,0.695,3
1,11,2,16,1,1,-2.00E-01,0,0,0.487,2
1,11,2,17,1,1,-4.00E-01,0,0,1.727,1
1,11,2,18,1,1,-4.00E-01,0,0,0.436,1
1,11,2,19,1,0,-2.00E-01,0,1,0.966,4
1,11,2,20,1,1,0,0,0,0.458,3
1,11,2,21,1,0,-4.00E-01,0,1,0.372,5
1,11,2,22,1,1,2.00E-01,1,1,1.6,4
1,11,2,23,1,1,2.00E-01,1,1,0.586,4
1,11,2,24,1,1,2.00E-01,0,0,0.486,4
1,11,2,25,1,0,-2.00E-01,0,1,0.39,4
1,11,2,26,1,0,4.00E-01,0,1,1.234,1
1,11,2,27,1,0,2.00E-01,0,1,0.707,2
1,11,2,28,1,1,-4.00E-01,0,0,0.555,1
1,11,2,29,1,1,-2.00E-01,0,0,0.424,2
1,11,2,30,1,1,0,0,0,0.442,3
1,11,2,31,1,1,2.00E-01,0,0,0.581,4
1,11,2,32,1,0,-4.00E-01,0,1,0.433,5
1,11,2,33,1,0,0,0,1,0.483,3
1,11,2,34,1,1,0,0,0,0.45,3
1,11,2,35,1,0,-4.00E-01,0,1,0.412,5
1,11,2,36,1,0,-2.00E-01,0,1,0.487,4
1,11,2,37,1,0,-4.00E-01,0,1,0.422,5
1,11,2,38,1,1,4.00E-01,0,0,0.586,5
1,11,2,39,1,1,-4.00E-01,0,0,0.446,1
1,11,2,40,1,0,4.00E-01,1,0,0.694,1
1,12,1,1,0,0,-4.00E-01,0,0,0.676,1
1,12,1,2,0,1,2.00E-01,1,0,0.516,2
1,12,1,3,0,0,-4.00E-01,0,0,0.427,1
1,12,1,4,0,1,2.00E-01,1,0,0.406,2
1,12,1,5,0,1,-4.00E-01,0,1,0.505,5
1,12,1,6,0,0,2.00E-01,1,1,0.384,4
1,12,1,7,0,1,4.00E-01,1,0,0.387,1
1,12,1,8,0,1,4.00E-01,1,0,0.334,1
1,12,1,9,0,0,4.00E-01,1,1,0.39,5
1,12,1,10,0,0,-4.00E-01,0,0,0.818,1
1,12,1,11,0,1,4.00E-01,1,0,0.452,1
1,12,1,12,0,0,-2.00E-01,0,0,0.677,2
1,12,1,13,0,1,2.00E-01,1,0,0.446,2
1,12,1,14,0,1,-2.00E-01,0,1,1.91,4
1,12,1,15,0,0,-4.00E-01,0,0,4.11,1
1,12,1,16,0,0,4.00E-01,1,1,0.402,5
1,12,1,17,0,0,4.00E-01,1,1,0.381,5
1,12,1,18,0,1,-4.00E-01,0,1,0.401,5
1,12,1,19,0,1,2.00E-01,1,0,0.517,2
1,12,1,20,0,0,2.00E-01,1,1,0.643,4
1,12,1,21,0,0,0,1,1,0.685,3
1,12,1,22,0,1,4.00E-01,1,0,0.475,1
1,12,1,23,0,0,0,0,0,1.27,3
1,12,1,24,0,0,0,1,1,0.469,3
1,12,1,25,0,1,-2.00E-01,0,1,0.47,4
1,12,1,26,0,1,0,0,1,0.415,3
1,12,1,27,0,1,-2.00E-01,0,1,1.833,4
1,12,1,28,0,0,2.00E-01,1,1,0.61,4
1,12,1,29,0,0,2.00E-01,1,1,0.431,4
1,12,1,30,0,0,0,1,1,0.537,3
1,12,1,31,0,1,-2.00E-01,0,1,1.095,4
1,12,1,32,0,1,0,1,0,0.878,3
1,12,1,33,0,1,0,1,0,0.847,3
1,12,1,34,0,0,-2.00E-01,0,0,0.608,2
1,12,1,35,0,0,-2.00E-01,0,0,0.995,2
1,12,1,36,0,1,-4.00E-01,0,1,0.517,5
1,12,1,37,0,1,-4.00E-01,0,1,0.493,5
1,12,1,38,0,0,4.00E-01,1,1,0.589,5
1,12,1,39,0,0,-2.00E-01,0,0,1.505,2
1,12,1,40,0,1,0,1,0,0.759,3
1,13,2,1,1,1,-2.00E-01,0,0,2.004,2
1,13,2,2,1,1,0,1,1,0.758,3
1,13,2,3,1,1,4.00E-01,1,1,0.499,5
1,13,2,4,1,0,4.00E-01,1,0,0.459,1
1,13,2,5,1,0,2.00E-01,1,0,0.556,2
1,13,2,6,1,0,-2.00E-01,0,1,0.609,4
1,13,2,7,1,1,-4.00E-01,0,0,0.356,1
1,13,2,8,1,1,-4.00E-01,0,0,0.424,1
1,13,2,9,1,1,2.00E-01,0,0,2.228,4
1,13,2,10,1,1,0,0,0,0.741,3
